#PATH-POINTS-START Path
-122.198,-62.966,120
-123.109,-64.747,120
-124.02,-66.527,120
-124.931,-68.308,120
-125.842,-70.088,120
-126.753,-71.869,120
-127.664,-73.649,120
-128.574,-75.43,120
-129.485,-77.21,120
-130.396,-78.991,120
-131.307,-80.771,120
-132.218,-82.552,120
-133.129,-84.332,120
-134.04,-86.113,120
-134.951,-87.893,120
-135.862,-89.674,120
-136.773,-91.454,120
-137.684,-93.235,120
-138.595,-95.015,120
-139.506,-96.796,120
-140.417,-98.576,120
-141.328,-100.357,120
-142.239,-102.137,120
-143.15,-103.918,120
-144.061,-105.698,120
-144.972,-107.479,120
-145.883,-109.259,120
-146.794,-111.04,120
-147.704,-112.82,120
-148.615,-114.601,120
-149.526,-116.381,120
-150.437,-118.162,120
-150.661,-119.818,120,0
-149.184,-121.166,120
-147.707,-122.515,120
-146.23,-123.864,120
-144.753,-125.212,120
-143.276,-126.561,120
-141.799,-127.909,120
-140.322,-129.258,120
-138.845,-130.606,120
-137.368,-131.955,120
-135.891,-133.303,120
-134.414,-134.652,120
-132.937,-136,120
-131.46,-137.349,120
-129.983,-138.697,120
-128.506,-140.046,120
-127.029,-141.395,120
-125.552,-142.743,120
-124.075,-144.092,120
-122.598,-145.44,120
-121.121,-146.789,120
-119.644,-148.137,120,0
-119.36,-146.464,120
-119.202,-144.47,120
-119.043,-142.476,120
-118.885,-140.483,120
-118.727,-138.489,120
-118.569,-136.495,120
-118.411,-134.501,120
-118.252,-132.508,120
-118.094,-130.514,120
-117.936,-128.52,120
-117.778,-126.526,120
-117.619,-124.533,120
-117.461,-122.539,120
-117.303,-120.545,120
-116.333,-119.437,120,0
-114.333,-119.453,120
-112.333,-119.47,120
-110.334,-119.486,120
-108.334,-119.503,120
-106.334,-119.519,120
-104.334,-119.535,120
-102.334,-119.552,120
-100.334,-119.568,120
-98.334,-119.584,120
-96.334,-119.601,120
-94.334,-119.617,120
-92.334,-119.634,120
-90.334,-119.65,120
-88.334,-119.666,120
-86.334,-119.683,120
-84.334,-119.699,120
-82.334,-119.716,120
-80.335,-119.732,120
-78.335,-119.748,120
-76.335,-119.765,120
-74.335,-119.781,120
-72.335,-119.798,120
-70.335,-119.814,120
-68.335,-119.83,120
-66.335,-119.847,120
-64.335,-119.863,120
-62.335,-119.88,120
-60.448,-120.357,120,0
-58.664,-121.262,120
-56.881,-122.168,120
-55.098,-123.073,120
-53.314,-123.978,120
-51.531,-124.884,120
-49.747,-125.789,120
-47.964,-126.694,120
-46.181,-127.6,120
-44.397,-128.505,120
-42.614,-129.411,120
-40.831,-130.316,120
-39.047,-131.221,120
-37.264,-132.127,120
-35.481,-133.032,120
-33.697,-133.938,120
-31.914,-134.843,120
-30.131,-135.748,120
-28.347,-136.654,120
-26.564,-137.559,120
-24.781,-138.464,120
-22.997,-139.37,120
-21.214,-140.275,120
-19.431,-141.181,120
-17.647,-142.086,120
-15.864,-142.991,120
-14.081,-143.897,120
-12.297,-144.802,120
-10.514,-145.708,120
-8.731,-146.613,120
-6.947,-147.518,120
-5.164,-148.424,120
-3.381,-149.329,120
-2.033,-149.844,120,0
-3.124,-148.168,120
-4.216,-146.492,120
-5.307,-144.816,120
-6.399,-143.14,120
-7.49,-141.464,120
-8.582,-139.788,120
-9.673,-138.112,120
-10.765,-136.436,120
-11.856,-134.76,120
-12.948,-133.085,120
-14.039,-131.409,120
-15.131,-129.733,120
-16.222,-128.057,120
-17.314,-126.381,120
-18.405,-124.705,120
-19.497,-123.029,120
-20.588,-121.353,120
-21.68,-119.677,120
-22.771,-118.001,120
-23.863,-116.325,120
-24.954,-114.65,120
-26.045,-112.974,120
-27.137,-111.298,120
-28.228,-109.622,120
-29.32,-107.946,120
-30.411,-106.27,120
-31.503,-104.594,120
-32.594,-102.918,120
-33.686,-101.242,120
-34.777,-99.566,120
-35.869,-97.891,120
-36.96,-96.215,120
-38.052,-94.539,120
-39.143,-92.863,120
-40.235,-91.187,120
-41.326,-89.511,120
-42.418,-87.835,120
-43.509,-86.159,120
-44.601,-84.483,120
-45.692,-82.807,120
-46.784,-81.131,120
-47.875,-79.456,120
-48.967,-77.78,120
-50.058,-76.104,120
-51.15,-74.428,120
-52.241,-72.752,120
-53.333,-71.076,120
-54.424,-69.4,120
-55.516,-67.724,120
-56.607,-66.048,120
-57.699,-64.372,120
-58.79,-62.697,120
-59.882,-61.021,120,0
-61.27,-62.095,120
-62.693,-63.5,120
-64.117,-64.904,120
-65.54,-66.309,120
-66.964,-67.714,120
-68.388,-69.119,120
-69.811,-70.523,120
-71.235,-71.928,120
-72.659,-73.333,120
-74.082,-74.738,120
-75.506,-76.142,120
-76.93,-77.547,120
-78.353,-78.952,120
-79.777,-80.356,120
-81.2,-81.761,120
-82.624,-83.166,120
-84.048,-84.571,120
-85.471,-85.975,120
-86.895,-87.38,120
-88.319,-88.785,120
-89.742,-90.19,120
-91.166,-91.594,120
-92.589,-92.999,120
-94.013,-94.404,120
-95.437,-95.809,120
-96.86,-97.213,120
-98.284,-98.618,120
-99.708,-100.023,120
-101.131,-101.427,120
-102.555,-102.832,120
-103.979,-104.237,120
-105.402,-105.642,120
-106.826,-107.046,120
-108.249,-108.451,120
-109.673,-109.856,120
-111.097,-111.261,120
-112.52,-112.665,120
-113.944,-114.07,120
-115.368,-115.475,120
-116.791,-116.88,120
-118.215,-118.284,120
-119.638,-119.689,120
-121.062,-121.094,120
-122.486,-122.498,120
-123.909,-123.903,120
-125.333,-125.308,120
-126.757,-126.713,120
-128.18,-128.117,120
-129.604,-129.522,120
-131.028,-130.927,120
-132.451,-132.332,120
-133.875,-133.736,120
-135.298,-135.141,120
-136.722,-136.546,120
-138.146,-137.951,120
-139.569,-139.355,120
-140.993,-140.76,120
-142.417,-142.165,120
-143.84,-143.569,120
-145.264,-144.974,120
-146.687,-146.379,120
-148.111,-147.784,120
-149.535,-149.188,120
-150.958,-150.593,120
-152.382,-151.998,120
-153.806,-153.403,120
-155.229,-154.807,120
-156.653,-156.212,120
-158.076,-157.617,120
-159.5,-159.022,120
-160.924,-160.426,120
-162.347,-161.831,120
-162.994,-162.83,120,0
-161.027,-162.466,120
-159.061,-162.101,120
-157.094,-161.737,120
-155.128,-161.372,120
-153.161,-161.008,120
-151.195,-160.643,120
-149.228,-160.279,120
-147.262,-159.914,120
-145.295,-159.55,120
-143.329,-159.185,120
-141.362,-158.821,120
-139.396,-158.457,120
-137.429,-158.092,120
-135.463,-157.728,120
-133.496,-157.363,120
-131.53,-156.999,120
-129.563,-156.634,120
-127.597,-156.27,120
-125.63,-155.905,120
-123.664,-155.541,120
-121.697,-155.176,120
-119.731,-154.812,120
-117.764,-154.447,120
-115.798,-154.083,120
-113.831,-153.718,120
-111.864,-153.354,120
-109.898,-152.99,120
-107.931,-152.625,120
-105.965,-152.261,120
-103.998,-151.896,120
-102.032,-151.532,120
-100.065,-151.167,120
-98.099,-150.803,120
-96.132,-150.438,120
-94.166,-150.074,120
-92.199,-149.709,120
-90.233,-149.345,120
-88.266,-148.98,120
-86.3,-148.616,120
-84.333,-148.251,120
-82.367,-147.887,120
-80.4,-147.523,120
-78.434,-147.158,120
-76.467,-146.794,120
-74.501,-146.429,120
-72.534,-146.065,120
-70.568,-145.7,120
-68.601,-145.336,120
-66.635,-144.971,120
-64.668,-144.607,120
-62.702,-144.242,120
-60.735,-143.878,120
-58.769,-143.513,120
-56.802,-143.149,120
-54.836,-142.785,120
-52.869,-142.42,120
-50.903,-142.056,120
-48.936,-141.691,120
-46.97,-141.327,120
-45.003,-140.962,120
-43.037,-140.598,120
-41.07,-140.233,120
-39.104,-139.869,120
-37.137,-139.504,120
-35.171,-139.14,120
-33.204,-138.775,120
-31.238,-138.411,120
-29.271,-138.046,120
-27.305,-137.682,120
-25.338,-137.318,120
-23.372,-136.953,120
-21.405,-136.589,120
-19.438,-136.224,120
-17.472,-135.86,120
-15.505,-135.495,120
-13.539,-135.131,120
-11.572,-134.766,120
-9.606,-134.402,120
-7.639,-134.037,120
-5.673,-133.673,120
-3.706,-133.308,120
-1.74,-132.944,120
0.227,-132.579,120
2.193,-132.215,120
4.16,-131.851,120
6.126,-131.486,120
8.093,-131.122,120
10.059,-130.757,120
12.026,-130.393,120
13.992,-130.028,120
15.959,-129.664,120
17.925,-129.299,120
19.892,-128.935,120
21.858,-128.57,120
23.825,-128.206,120
25.791,-127.841,120
27.758,-127.477,120
29.724,-127.113,120
31.691,-126.748,120
33.657,-126.384,120
35.624,-126.019,120
37.59,-125.655,120
39.557,-125.29,120
41.523,-124.926,120
43.49,-124.561,120
45.456,-124.197,120
47.423,-123.832,120
49.389,-123.468,120
51.356,-123.103,120
53.322,-122.739,120
55.289,-122.374,120
57.255,-122.01,120
59.222,-121.646,120,0
61.188,-121.281,120
61.27,-119.373,120
61.24,-117.373,120
61.21,-115.373,120
61.18,-113.374,120
61.15,-111.374,120
61.12,-109.374,120
61.09,-107.374,120
61.06,-105.374,120
61.03,-103.375,120
61,-101.375,120
60.969,-99.375,120
60.939,-97.375,120
60.909,-95.376,120
60.879,-93.376,120
60.849,-91.376,120
60.819,-89.376,120
60.789,-87.376,120
60.759,-85.377,120
60.729,-83.377,120
60.699,-81.377,120
60.669,-79.377,120
60.639,-77.378,120
60.609,-75.378,120
60.579,-73.378,120
60.548,-71.378,120
60.518,-69.379,120
60.488,-67.379,120
60.458,-65.379,120
60.428,-63.379,120
60.398,-61.379,120
61.087,-59.668,120,0
62.491,-58.243,120
63.894,-56.818,120
65.298,-55.393,120
66.701,-53.968,120
68.104,-52.543,120
69.508,-51.118,120
70.911,-49.693,120
72.314,-48.268,120
73.718,-46.843,120
75.121,-45.418,120
76.525,-43.993,120
77.928,-42.568,120
79.331,-41.144,120
80.735,-39.719,120
82.138,-38.294,120
83.541,-36.869,120
84.945,-35.444,120
86.348,-34.019,120
87.752,-32.594,120
89.155,-31.169,120
90.558,-29.744,120
91.962,-28.319,120
93.365,-26.894,120
94.768,-25.469,120
96.172,-24.044,120
97.575,-22.619,120
98.979,-21.194,120
100.382,-19.769,120
101.785,-18.344,120
103.189,-16.919,120
104.592,-15.494,120
105.995,-14.069,120
107.399,-12.644,120
108.802,-11.219,120
110.206,-9.794,120
111.609,-8.369,120
113.012,-6.944,120
114.416,-5.519,120
115.819,-4.094,120
117.222,-2.669,120
118.626,-1.244,120
119.745,0.18,120,0
118.336,1.599,120
116.927,3.019,120
115.518,4.438,120
114.11,5.858,120
112.701,7.277,120
111.292,8.697,120
109.883,10.116,120
108.474,11.536,120
107.065,12.955,120
105.656,14.375,120
104.247,15.794,120
102.838,17.214,120
101.429,18.633,120
100.02,20.053,120
98.612,21.472,120
97.203,22.892,120
95.794,24.311,120
94.385,25.731,120
92.976,27.15,120
91.567,28.57,120
90.158,29.989,120
88.749,31.409,120
87.34,32.828,120
85.931,34.248,120
84.522,35.667,120
83.114,37.087,120
81.705,38.506,120
80.296,39.926,120
78.887,41.345,120
77.478,42.765,120
76.069,44.184,120
74.66,45.604,120
73.251,47.023,120
71.842,48.443,120
70.433,49.862,120
69.025,51.282,120
67.616,52.701,120
66.207,54.121,120
64.798,55.541,120
63.389,56.96,120
61.98,58.38,120
60.571,59.799,120
59.162,61.219,120,0
59.024,63.156,120
59.04,65.156,120
59.056,67.156,120
59.072,69.156,120
59.088,71.155,120
59.103,73.155,120
59.119,75.155,120
59.135,77.155,120
59.151,79.155,120
59.167,81.155,120
59.183,83.155,120
59.199,85.155,120
59.215,87.155,120
59.23,89.155,120
59.246,91.155,120
59.262,93.155,120
59.278,95.155,120
59.294,97.155,120
59.31,99.155,120
59.326,101.155,120
59.342,103.154,120
59.357,105.154,120
59.373,107.154,120
59.389,109.154,120
59.405,111.154,120
59.421,113.154,120
59.437,115.154,120
59.453,117.154,120
59.371,119.095,120,0
57.593,120.012,120
55.816,120.928,120
54.038,121.845,120
52.261,122.761,120
50.483,123.678,120
48.705,124.595,120
46.928,125.511,120
45.15,126.428,120
43.373,127.344,120
41.595,128.261,120
39.817,129.177,120
38.04,130.094,120
36.262,131.011,120
34.485,131.927,120
32.707,132.844,120
30.929,133.76,120
29.152,134.677,120
27.374,135.593,120
25.597,136.51,120
23.819,137.427,120
22.041,138.343,120
20.264,139.26,120
18.486,140.176,120
16.709,141.093,120
14.931,142.01,120
13.153,142.926,120
11.376,143.843,120
9.598,144.759,120
7.82,145.676,120
6.043,146.592,120
4.265,147.509,120
2.488,148.426,120
0.879,149.255,120,0
0.879,149.255,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":18,"robotHeight":18,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"rtMUAM45eI","x":-65.06910568152782,"y":23.441312914182834,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"0oh6EoD5RH","x":-47.04841617185467,"y":23.441312914182834,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"H67j4r2gBp"},{"controls":[{"uid":"0oh6EoD5RH","x":-47.04841617185467,"y":23.441312914182834,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"FwYb7zm6q7","x":-22.360071543602448,"y":23.62151980927957,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"yXWG52OqKo"},{"controls":[{"uid":"FwYb7zm6q7","x":-22.360071543602448,"y":23.62151980927957,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"tF0h1lHNsa","x":-23.8017267043763,"y":46.327588591467745,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QZPg6pLX9I"},{"controls":[{"uid":"tF0h1lHNsa","x":-23.8017267043763,"y":46.327588591467745,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"CiHFGtTfQS","x":-46.147381696371006,"y":46.86820927675794,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"UFYNzur67Z"},{"controls":[{"uid":"CiHFGtTfQS","x":-46.147381696371006,"y":46.86820927675794,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"jprQVZ4x6j","x":-58.94207124823895,"y":47.04841617185467,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Rnr1QjcP0Q"},{"controls":[{"uid":"jprQVZ4x6j","x":-58.94207124823895,"y":47.04841617185467,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"aar6wbrzAj","x":-46.507795486564476,"y":59.66289882862588,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QkwjMsw35b"},{"controls":[{"uid":"aar6wbrzAj","x":-46.507795486564476,"y":59.66289882862588,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"t0Zcy3ZmOs","x":-57.140002297271636,"y":58.94207124823895,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"qQKr1OSoHU"},{"controls":[{"uid":"t0Zcy3ZmOs","x":-57.140002297271636,"y":58.94207124823895,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"cpPtVIXehj","x":-47.58903685714486,"y":-23.772893601160828,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"RdPR1b8bHz"},{"controls":[{"uid":"cpPtVIXehj","x":-47.58903685714486,"y":-23.772893601160828,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"bzuf2Exw15","x":-59.482691933529146,"y":-47.0195830686392,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Ndgc41ExyP"},{"controls":[{"uid":"bzuf2Exw15","x":-59.482691933529146,"y":-47.0195830686392,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"xiVCTRxaMQ","x":-47.04841617185467,"y":-58.372617459733284,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"aQHlfEBdxL"},{"controls":[{"uid":"xiVCTRxaMQ","x":-47.04841617185467,"y":-58.372617459733284,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"pDs8k4YSKY","x":-46.14738169637101,"y":-47.0195830686392,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"bGPmcbp5dN"},{"controls":[{"uid":"pDs8k4YSKY","x":-46.14738169637101,"y":-47.0195830686392,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Gtuha6yLLq","x":-24.162140494569762,"y":-47.19978996373593,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"foafqdYVH0"},{"controls":[{"uid":"Gtuha6yLLq","x":-24.162140494569762,"y":-47.19978996373593,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"mQbUlf7iKj","x":-0.7352441319946619,"y":-59.09344504012021,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"H4N5C04Kol"},{"controls":[{"uid":"mQbUlf7iKj","x":-0.7352441319946619,"y":-59.09344504012021,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"3A45HAEYG5","x":-23.62151980927957,"y":-23.95310049625756,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"5iG252Z10b"},{"controls":[{"uid":"3A45HAEYG5","x":-23.62151980927957,"y":-23.95310049625756,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"zyaOa4tIYr","x":-64.34827810114089,"y":-64.1392381028287,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"tA4kXQ9t0i"},{"controls":[{"uid":"zyaOa4tIYr","x":-64.34827810114089,"y":-64.1392381028287,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"HmW8zbBFBk","x":24.13330739135429,"y":-47.740410649026124,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"j9frAhRz2J"},{"controls":[{"uid":"HmW8zbBFBk","x":24.13330739135429,"y":-47.740410649026124,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"MpNHvZCxIA","x":23.772893601160828,"y":-23.772893601160828,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"LH5sfjrm2d"},{"controls":[{"uid":"MpNHvZCxIA","x":23.772893601160828,"y":-23.772893601160828,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"qJqZpbiYKB","x":47.19978996373593,"y":0.014416551607735655,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jr3gJEYfj3"},{"controls":[{"uid":"qJqZpbiYKB","x":47.19978996373593,"y":0.014416551607735655,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"tWYISuHCia","x":23.232272915870634,"y":24.162140494569762,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"UZoz8CYbx3"},{"controls":[{"uid":"tWYISuHCia","x":23.232272915870634,"y":24.162140494569762,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"NHycrSrOfV","x":23.412479810967366,"y":46.86820927675794,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"nzmFW03gtz"},{"controls":[{"uid":"NHycrSrOfV","x":23.412479810967366,"y":46.86820927675794,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"OxEJBHjGP7","x":0.34599723858572745,"y":58.76186435314222,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"R25cVxjvaH"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"eYjaUUdGlS","lock":false,"visible":true}]}
